timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
226,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000066959494,0.0000000123985355,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000010783076,0.0000003153533,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000040015576,-0.00000050785343,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.00000004600185,0.0000001165258,-0.00050896406,-0.0010277182,0.00000013411045,-0.00000035390258,-0.00000025331974,0.00000051409006,0.0000010281801,-0.0000012777746,-0.0000004917383,0.00000059977174
227,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000005021962,0.000000027552824,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000002894893,0.00000029984494,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000035674125,-0.0000005295292,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000016619996,0.000000107138376,-0.00050896406,-0.0010277182,0,0.00000018253922,0.00000020861626,0.00000063329935,0.0000005662441,-0.0000014863908,0.00000017881393,0.00000019744039
228,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000020528375,0.00000003444819,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000006810537,0.00000026362676,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000030778915,-0.0000005368453,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.00000009740161,0.00000008072632,-0.00050896406,-0.0010277182,-0.00000017136335,0.00000013783574,-0.00000014901161,0.0000003874302,0.00000040233135,-0.0000013969839,-0.0000008493662,0.0000000037252903
229,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000011523406,0.000000038129595,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000033420108,0.00000025657965,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000028076076,-0.0000005497829,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000039523602,0.000000081778886,-0.00050896406,-0.0010277182,0.0000009983778,0.00000012293458,0.00000028312206,0.00000058859587,0.0000004991889,-0.0000014714897,0.00000033527613,0.00000021234155
230,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000035761598,0.000000023009257,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000042946475,0.00000033213314,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000027464557,-0.00000055650594,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000024427292,0.000000082568306,-0.00050896406,-0.0010277182,-0.0000005066395,-0.000000055879354,0.00000017881393,0.0000013969839,0.00000064074993,-0.0000014416873,0.000000052154064,0.00000021234155
231,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000046937764,0.000000051902138,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000020288926,0.00000033664412,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000027452953,-0.0000005496273,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000077180054,0.00000008316037,-0.00050896406,-0.0010277182,0.00000020116568,0.000000346452,-0.00000011920929,0.0000008754432,0.0000006854534,-0.000001322478,-0.00000058859587,0.00000021234155
232,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000033713206,0.00000007655204,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000003295768,0.0000002945789,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000026997216,-0.00000056234967,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000028827783,0.00000001505909,-0.00050896406,-0.0010277182,-0.000000014901161,0.00000037625432,-0.00000011920929,0.0000004209578,0.00000064074993,-0.000001501292,0.00000029057264,-0.00000047311187
233,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000044656414,0.00000009950981,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000005452058,0.00000028687182,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000025612331,-0.0000005599705,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000042482462,0.000000069781365,-0.00050896406,-0.0010277182,0.0000001937151,0.0000004209578,0.000000029802322,0.0000006593764,0.0000005364418,-0.0000013820827,-0.00000020861626,0.0000005848706
234,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000048393474,0.000000028811286,-0.010121286,0.011912122,0.12933475,0.3753564,0.0000000025989273,0.00000029562014,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023381577,-0.00000054477505,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000031861845,0.00000011082307,-0.00050896406,-0.0010277182,0.00000014901161,-0.0000004582107,-0.000000014901161,0.0000008046627,0.0000004172325,-0.0000012479722,0,0.0000005848706
235,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000006237213,0.000000020490878,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000027281171,0.00000025338005,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024092694,-0.00000055275007,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000082010914,0.00000010137122,-0.00050896406,-0.0010277182,0.00000026077032,-0.000000011175871,0.00000025331974,0.00000031664968,0.0000006556511,-0.0000014416873,-0.0000005811453,0.00000018253922
236,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000011681456,0.00000009173662,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000032381806,0.00000028689257,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024029984,-0.00000054979057,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000022765171,0.00000003616782,-0.00050896406,-0.0010277182,0.0000007003546,0.0000007636845,0.00000011920929,0.0000009685755,0.00000059604645,-0.0000013522804,0.0000003874302,-0.00000039860606
237,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000006674928,0.00000006172443,-0.010121286,0.011912122,0.12933475,0.3753564,0.0000000555788,0.0000003224578,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024355484,-0.0000005386303,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000014838706,0.000000096043735,-0.00050896406,-0.0010277182,-0.00000020861626,-0.000000070780516,0.00000031292439,0.0000010728836,0.00000063329935,-0.0000012628734,0.000000022351742,0.0000006891787
238,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000059002648,0.00000006454724,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000005509515,0.0000002451961,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024748618,-0.0000005332403,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000069243555,0.0000000783658,-0.00050896406,-0.0010277182,0.00000008940697,0.00000018253922,0.00000013411045,0.000000033527613,0.0000006482005,-0.0000012926757,-0.0000005811453,0.000000063329935
239,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000000725642,0.00000007858529,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000003387079,0.00000028969532,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.0000002496896,-0.0000005366483,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000029580928,0.00000010385036,-0.00050896406,-0.0010277182,0.00000028312206,0.0000003017485,-0.000000074505806,0.0000010579824,0.00000064074993,-0.0000013671815,0.00000022351742,0.00000045076013
240,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000044737384,0.00000003099929,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000004775483,0.00000028209158,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024836194,-0.00000054665503,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.00000008998597,0.00000011551321,-0.00050896406,-0.0010277182,-0.00000009685755,-0.00000027939677,0.00000022351742,0.0000006482005,0.0000006109476,-0.0000014416873,-0.00000067800283,0.00000037625432
241,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000000804917,0.00000006534525,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000003581612,0.0000002808591,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023991564,-0.00000054223915,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000023531054,0.00000006912603,-0.00050896406,-0.0010277182,0.00000046938658,0.0000004209578,0,0.000000692904,0.0000005364418,-0.000001322478,0.00000043958426,-0.00000017508864
242,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000003727198,0.0000000031878642,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000009689755,0.00000030936454,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023358093,-0.0000005553184,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000031804397,0.00000012076241,-0.00050896406,-0.0010277182,-0.000000230968,-0.0000004582107,0.0000007003546,0.0000009872019,0.0000005364418,-0.0000014863908,-0.00000014156103,0.0000006891787
243,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000008582477,0.000000034055862,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000010088285,0.000000266296,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023181013,-0.0000005353256,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.00000008718323,0.000000089454225,-0.00050896406,-0.0010277182,-0.0000001937151,0.00000031664968,-0.00000062584877,0.0000003427267,0.0000005662441,-0.0000011883676,-0.00000063329935,-0.000000011175871
244,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000101804275,0.00000007508825,-0.010121286,0.011912122,0.12933475,0.3753564,0.0000000805819,0.0000002753454,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024612825,-0.0000005337421,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000051231318,0.00000006895332,-0.00050896406,-0.0010277182,0.0000009536743,0.0000004954636,0.0000007301569,0.00000075623393,0.0000007227063,-0.000001322478,0.00000014156103,0.000000018626451
245,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007188286,0.00000004476779,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000004702537,0.00000026872135,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023600516,-0.0000005191433,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.0000000123464545,0.00000008785031,-0.00050896406,-0.0010277182,-0.000000044703484,-0.000000115484,-0.00000013411045,0.0000006221235,0.00000051409006,-0.0000011883676,0.00000026077032,0.00000036135316
246,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000047951687,0.00000003692861,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000009785391,0.00000030771176,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023884368,-0.0000004932931,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.00000006811943,0.000000073710844,-0.00050896406,-0.0010277182,-0.000000059604645,0.000000033527613,0.00000062584877,0.0000010617077,0.0000006183982,-0.000001039356,-0.00000058859587,0.000000078231096
247,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000052355045,0.00000009661433,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000056999173,0.00000032689638,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000023799235,-0.0000004828461,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.0000000808919,0.000000085458,-0.00050896406,-0.0010277182,0.00000016391277,0.0000006891787,-0.00000016391277,0.0000009611249,0.00000058859587,-0.000001128763,-0.00000029802322,0.0000003017485
248,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000069813666,0.000000047501302,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000005914066,0.00000029211088,-0.0008241385,-0.009973198,0.17443652,0.6148801,0.00000024405938,-0.00000048097127,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.000000029376482,0.000000064466036,-0.00050896406,-0.0010277182,0.0000003054738,-0.00000024959445,0.00000016391277,0.00000046938658,0.0000006556511,-0.0000011883676,0.00000031292439,0.0000000037252903
