timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
176,,,,,,,,,,,,,-0.56272537,-0.30335966,0.026889643,-0.002667964,-0.017284095,-0.0011304021,-0.33541715,-0.6917787,0.32503253,0.24548844,-0.18477495,-0.37896174,-0.087251544,0.559883,0.00032327077,-0.000014923435,-0.0005163029,-0.003665328,-0.4869143,0.4354288,0.00056211,-0.00042255348,-0.0053213835,-0.00022432208,0.07027779,0.025966784,0.77103925,0.8411352,0.0010399666,0.000100214034,0.0009343025,-0.00034381077
177,,,,,,,,,,,,,-0.5603181,-0.30338946,0.026676012,0.0008368783,-0.0148768425,-0.0011602044,-0.3069382,-0.66809815,0.31213242,0.2719322,-0.156296,-0.35528117,-0.087220766,0.5598843,0.00035145346,0.000029106493,-0.00048552454,-0.0036640167,-0.4868673,0.4353943,0.00050226325,-0.0003641768,-0.005274385,-0.00025883317,0.065087795,0.028378513,0.6835797,0.8781587,0.0010900046,0.0004029907,0.0008068083,-0.00047261638
178,,,,,,,,,,,,,-0.5580094,-0.30325723,0.025141278,0.0017855214,-0.012568116,-0.0010279715,-0.280077,-0.64229244,0.29162017,0.2941289,-0.12943481,-0.32947546,-0.08718799,0.55989176,0.0003706177,0.00011048542,-0.00045274943,-0.0036565661,-0.48682362,0.43536317,0.00047695535,-0.0003361507,-0.005230695,-0.0002899468,0.051342662,0.011578627,0.5752085,0.90179765,0.0010702754,0.0008865555,0.0010025796,-0.0006301812
179,,,,,,,,,,,,,-0.5559341,-0.30314943,0.022017697,0.00090401375,-0.010492802,-0.0009201765,-0.2555193,-0.6147178,0.26348558,0.31251296,-0.1048771,-0.3019008,-0.08715456,0.5599092,0.00037178834,0.00023690358,-0.00041931868,-0.003639102,-0.48677963,0.43533397,0.0004948891,-0.00031891608,-0.005186707,-0.00031915307,0.03161738,-0.004351272,0.44770455,0.9191628,0.0009382513,0.0015403952,0.0013717256,-0.0006680301
180,,,,,,,,,,,,,-0.55419135,-0.30315003,0.018036703,-0.00046193693,-0.008750081,-0.00092077255,-0.23387128,-0.5856804,0.22905736,0.32769892,-0.08322908,-0.27286345,-0.08712223,0.5599408,0.0003529342,0.00040818818,-0.0003869906,-0.0036075115,-0.4867322,0.4353068,0.0005432095,-0.00029362214,-0.0051392913,-0.0003463328,0.0152343195,-0.011399472,0.31443173,0.9331424,0.0007409303,0.0023051049,0.0017204267,-0.00054435054
181,,,,,,,,,,,,,-0.55280995,-0.30325514,0.014005799,-0.0015207096,-0.007368684,-0.0010258853,-0.21550776,-0.5554387,0.19152983,0.3401796,-0.06486556,-0.24262172,-0.08709271,0.5599903,0.00031552408,0.0006210206,-0.0003574714,-0.0035580397,-0.48667905,0.43528306,0.00061453,-0.00024811568,-0.005086124,-0.00037005544,0.00478273,-0.0117425695,0.1973679,0.9440546,0.00050823385,0.0031487949,0.0020712286,-0.00027899072
182,,,,,,,,,,,,,-0.5517487,-0.30343634,0.010684001,-0.0022594,-0.006307423,-0.0012070835,-0.20048778,-0.5242141,0.15456799,0.35032034,-0.049845576,-0.21139711,-0.0870674,0.5600617,0.00026396432,0.0008792529,-0.00033216178,-0.0034866333,-0.48661685,0.43526495,0.00072949036,-0.00017778795,-0.0050239265,-0.00038817525,0.0017965416,-0.0111886775,0.109206304,0.95185685,0.0002732128,0.0041348734,0.0026859278,0.00008298829
183,,,,,,,,,,,,,-0.550913,-0.3036728,0.008586053,-0.0028110114,-0.0054717064,-0.0014435351,-0.18858507,-0.4921969,0.121094495,0.3584592,-0.03794287,-0.17937991,-0.0870474,0.5601582,0.00020164637,0.0011681889,-0.00031215698,-0.0033901334,-0.4865416,0.435255,0.00088997575,-0.00007679815,-0.0049486756,-0.00039812922,0.0057305363,-0.011164615,0.051684998,0.957189,0.000036731362,0.005087492,0.0034285798,0.0005654282
184,,,,,,,,,,,,,-0.55020136,-0.30392858,0.0075673945,-0.002858099,-0.0047600865,-0.0016993284,-0.17933504,-0.45955503,0.09361994,0.36480087,-0.028692842,-0.14673805,-0.08703308,0.5602807,0.00013779245,0.0014580472,-0.00029783696,-0.0032676458,-0.48645064,0.43525574,0.0010710567,0.00005084789,-0.004857719,-0.00039738417,0.011278553,-0.007498403,0.027990673,0.9595646,-0.00013442338,0.0058190576,0.004035749,0.0010844651
185,,,,,,,,,,,,,-0.5494754,-0.30422086,0.008315138,-0.003441894,-0.004034102,-0.0019915998,-0.17206186,-0.42646825,0.074409746,0.3690457,-0.02141966,-0.113651276,-0.08702395,0.5604272,0.00008302659,0.001712326,-0.00028871,-0.0031211376,-0.48634377,0.4352691,0.001245626,0.00019685886,-0.004750848,-0.00038403273,0.026395908,-0.0129832,0.041947786,0.95445085,-0.00020317733,0.0061879074,0.004423336,0.0015872294
