timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
141,0.024602573,0.55938274,0.019454714,0.06376986,0.23738441,0.8229879,0.8747295,0.202283,0.15755743,0.061500605,0.7731144,0.20323284,0.5950036,-0.53358454,-0.00017370877,1.6567541e-05,0.0018111467,0.00041151047,0.19291116,0.4091953,-0.004595342,-0.010584882,0.02486232,0.022721797,0.43647376,-0.101047024,-0.004143727,0.0024762242,0.014702171,0.008331642,0.025375012,0.30392367,-0.030906262,0.07354622,-0.42824942,0.033587813,-0.0010571327,4.8499554e-05,-0.42169183,-0.30808017,-0.019834777,0.010083196,0.27755073,0.47749573
142,0.023582362,0.5608904,0.017749632,0.064804144,0.23830758,0.837435,0.8757287,0.19431238,0.14481537,0.059467148,0.78210527,0.20080206,0.5949929,-0.53358334,-9.184702e-05,1.329998e-05,0.0018004179,0.00041270256,0.19501801,0.40980914,0.021263909,0.0053582606,0.026969165,0.023335636,0.43613675,-0.10083483,-0.0035450058,0.0022984345,0.014365166,0.008543834,0.020145155,0.30997223,-0.05556309,0.07420038,-0.43347928,0.039636374,0.00038434562,8.743256e-06,-0.31378952,-0.21287274,-0.004372107,0.0044126594,0.23705973,0.5362491
143,0.025586698,0.56652105,0.018257516,0.064930975,0.24539365,0.8323255,0.87952226,0.21124583,0.14941694,0.055546775,0.76316744,0.18808533,0.5949776,-0.533582,-0.00020832279,1.5759244e-05,0.0017851591,0.00041407347,0.1941671,0.40865457,-0.018863596,-0.01880354,0.026118264,0.022181064,0.4356997,-0.10061217,-0.0055118054,0.0025618346,0.013928115,0.008766495,0.017426418,0.3184572,-0.023480866,0.10119691,-0.436198,0.048121333,-0.0013943752,5.7842582e-05,-0.43736708,-0.27500734,-0.028530512,0.008380086,0.27116632,0.50225127
144,0.023233222,0.56903285,0.01569156,0.0657345,0.24301738,0.8545848,0.8802706,0.19200769,0.12972371,0.053994983,0.78475904,0.18794976,0.5949693,-0.5335817,-3.6950907e-05,-1.6217873e-06,0.0017768145,0.0004143715,0.19610064,0.40874115,0.03351533,0.0063752485,0.028051794,0.02226764,0.43527013,-0.10037895,-0.0044036116,0.0026060785,0.013498545,0.008999713,0.012347878,0.32749122,-0.06475997,0.10443849,-0.44127655,0.05715537,0.0011929119,-0.0001344122,-0.21960491,-0.13625841,-0.0026975805,0.006847021,0.22474198,0.62644553
145,0.026653094,0.5735331,0.016604552,0.0669379,0.2566807,0.8454741,0.8845307,0.22125936,0.13792129,0.048531383,0.7520875,0.16978619,0.5949502,-0.5335799,-0.00029904325,2.9487128e-05,0.001757741,0.00041615963,0.19600244,0.40789118,-0.01839406,-0.017353557,0.027953595,0.021417677,0.434675,-0.10019455,-0.007716847,0.0017704107,0.012903422,0.009184115,0.009171667,0.33872867,-0.02055687,0.13507186,-0.44445276,0.06839281,-0.002713301,0.0003070347,-0.43530557,-0.22134992,-0.04414138,-0.0018414834,0.28013113,0.56743
146,0.023725798,0.57964355,0.014227974,0.06667824,0.25077587,0.8669124,0.88609815,0.19669941,0.11885957,0.047223568,0.77957475,0.16958062,0.59494084,-0.5335806,-6.1521423e-06,-2.6204274e-05,0.001748383,0.00041544437,0.19769363,0.40732542,0.03631467,-0.0016964125,0.029644787,0.02085191,0.43401843,-0.09999368,-0.0070849233,0.002462592,0.012246847,0.009384982,0.0052289097,0.3518042,-0.054365493,0.15133291,-0.44839552,0.081468344,0.002181303,-0.0004831962,-0.15315042,-0.10991702,-0.012972872,0.011347842,0.26477417,0.7233948
147,0.027233077,0.58057404,0.01468871,0.069364555,0.26906273,0.8617303,0.8890713,0.22745502,0.12358101,0.04156417,0.7453119,0.15036327,0.59492505,-0.53358006,-0.00025816276,2.2173233e-05,0.0017325878,0.00041598082,0.19853142,0.4063646,0.0005657621,-0.01411779,0.030482575,0.019891083,0.43315428,-0.099883735,-0.010860099,0.0006011359,0.011382699,0.0094949305,0.002966804,0.36727542,-0.015279143,0.18113881,-0.45065764,0.096939564,-0.0025354868,0.0004182644,-0.33810425,-0.14417778,-0.055464063,-0.012458082,0.32635164,0.69211423
148,0.02523023,0.5875404,0.012668463,0.0690083,0.26513785,0.8801061,0.8914138,0.21033765,0.1072254,0.039577927,0.7644322,0.14732176,0.5949192,-0.53358215,3.2140564e-05,-4.463731e-05,0.0017267466,0.00041389465,0.20086274,0.4050877,0.031031335,-0.015821354,0.03281389,0.018614203,0.43217707,-0.099835835,-0.010856634,0.00049767765,0.010405481,0.00954283,0.0012080763,0.3850927,-0.0141317155,0.20798422,-0.45241636,0.11475685,0.0022576265,-0.00061267236,-0.09177426,-0.12169305,-0.027115619,0.0004682578,0.37112078,0.79066396
149,0.027794061,0.5854184,0.012084878,0.072259665,0.28072926,0.88508916,0.8923524,0.23291264,0.10282588,0.035387926,0.7392933,0.13385239,0.5949157,-0.5335839,-7.432118e-05,-6.569093e-06,0.0017232299,0.00041216612,0.20236945,0.40332356,0.009596213,-0.021492224,0.034320608,0.016850054,0.43105766,-0.09994245,-0.013228209,-0.0020259193,0.009286076,0.0094362125,0.0028254145,0.40532416,0.034021493,0.23319846,-0.45079902,0.13498831,-0.000984266,0.0002690889,-0.13677287,-0.0962621,-0.05085732,-0.023991775,0.44620278,0.77210325
150,0.026704509,0.5896614,0.010816089,0.07217711,0.27877724,0.8966802,0.8940965,0.22299361,0.09250375,0.033726502,0.7503019,0.13156134,0.59492046,-0.5335875,0.00011660725,-5.651277e-05,0.0017279983,0.00040853024,0.20552225,0.4006236,0.040389642,-0.03426929,0.03747341,0.014150083,0.42988986,-0.10019931,-0.0128492955,-0.0032680386,0.008118272,0.009179354,0.0061517768,0.4277167,0.045787394,0.25662604,-0.44747266,0.15738085,0.0017234815,-0.0005158595,-0.02884032,-0.166685,-0.029281402,-0.017485993,0.56347793,0.8024558
151,0.029419338,0.58246106,0.010955132,0.07724889,0.29794094,0.8948843,0.89239675,0.24637526,0.09416054,0.030354423,0.7242054,0.11959797,0.5949255,-0.5335895,2.6555892e-05,-4.3855052e-06,0.0017330647,0.00040656328,0.20793952,0.3972542,0.020092657,-0.039021797,0.039890677,0.010780692,0.42859906,-0.100685455,-0.015088441,-0.006468331,0.0068274736,0.008693211,0.013527674,0.45163417,0.10003791,0.2703112,-0.44009677,0.18129832,-0.0006089955,0.00037999076,-0.10199575,-0.13319834,-0.054514714,-0.040173024,0.6569737,0.77841675
152,0.02812381,0.5854457,0.010590626,0.077451676,0.29650378,0.89639777,0.8930269,0.23403838,0.09301158,0.029521406,0.7378378,0.11805047,0.5949413,-0.53359413,0.00024957172,-7.518461e-05,0.0017488599,0.00040191412,0.20791483,0.392557,-0.010457847,-0.058775827,0.039865986,0.0060834885,0.4272833,-0.1013011,-0.014386045,-0.007026566,0.005511701,0.008077569,0.025600605,0.4768618,0.15119657,0.28530508,-0.42802382,0.20652595,0.002296548,-0.00071895483,-0.2552734,-0.29509482,-0.030697124,-0.02175319,0.7616813,0.8257173
153,0.0271154,0.585906,0.010275201,0.07919892,0.29712263,0.89831334,0.8921291,0.22470725,0.09141141,0.028672008,0.74817735,0.116971366,0.5949721,-0.5336037,0.00038742184,-0.0001230216,0.0017796159,0.00039231777,0.2039608,0.386075,-0.06067184,-0.07864594,0.035911962,-0.00039851665,0.42624748,-0.101806775,-0.010070143,-0.00491459,0.0044758916,0.007571891,0.04179205,0.50324315,0.19425909,0.29703626,-0.4118324,0.2329073,0.0020024304,-0.0006663314,-0.52828455,-0.3456407,0.007193892,0.0035533346,0.8086165,0.8305745
154,0.027172316,0.59050393,0.010100006,0.07979957,0.29270265,0.90018266,0.8923246,0.22406349,0.08971727,0.027875798,0.74876416,0.11679346,0.59500307,-0.53361493,0.00032310898,-0.00012519292,0.0018106103,0.0003811121,0.19586061,0.37966868,-0.10466738,-0.06744891,0.027811766,-0.006804824,0.4258164,-0.101918854,-0.0021501682,0.0005892714,0.004044801,0.007459812,0.061396148,0.5298407,0.22960551,0.29477513,-0.39222828,0.25950485,0.00032542646,-0.00032926723,-0.591635,-0.08464458,0.054024387,0.04275214,0.8391117,0.71997905
155,0.025225325,0.6010763,0.010598577,0.07648336,0.27946213,0.89523375,0.8957362,0.20734142,0.09416767,0.027780404,0.7674332,0.119461566,0.5950013,-0.53361917,-0.0001902731,-7.714214e-06,0.0018088222,0.00037688017,0.18606591,0.37609363,-0.11091127,-0.025859855,0.018017069,-0.010379881,0.42602196,-0.10154004,0.0045013493,0.0060188966,0.0042503774,0.007838629,0.083836675,0.5549299,0.25920606,0.2707657,-0.36978775,0.28459406,-0.0043260483,0.0008618047,-0.3241075,0.24726827,0.061139755,0.05576943,0.8700192,0.4968434
156,0.023385039,0.609793,0.011194054,0.07120937,0.263719,0.88913083,0.89994097,0.19272521,0.09967506,0.028849648,0.7838898,0.12648807,0.59493816,-0.5336085,-0.0009567626,0.00018094241,0.0017457008,0.0003875494,0.1778295,0.37600255,-0.08181806,0.0114118485,0.00978066,-0.010470957,0.42644754,-0.10097528,0.004842372,0.006403172,0.0046759546,0.008403383,0.10868217,0.57717854,0.28448856,0.23542775,-0.34494227,0.30684268,-0.008140578,0.0018672809,0.01365395,0.3080674,0.014663602,0.018889992,0.90084034,0.32353505
157,0.021387288,0.60985297,0.011646298,0.06769637,0.25551888,0.88452196,0.90203977,0.1763891,0.1038318,0.030263903,0.80222356,0.13462818,0.5948331,-0.5335855,-0.001273852,0.00029229885,0.0016406178,0.0004105568,0.17259243,0.37805223,-0.04637562,0.028455976,0.0045435876,-0.008421272,0.4265143,-0.10074913,-0.0013079611,0.00056764897,0.004742712,0.008629538,0.13551462,0.5958505,0.3049631,0.19348505,-0.3181098,0.32551467,-0.0055627995,0.0015659208,0.14987925,0.19897088,-0.049397405,-0.0423473,0.9159672,0.1691425
158,0.020648494,0.60506415,0.012357325,0.06665571,0.25272518,0.87768906,0.90185237,0.16973047,0.1099537,0.03149192,0.80962104,0.14221072,0.59474844,-0.53356034,-0.0007736085,0.00027317638,0.0015559793,0.00043570995,0.16994688,0.38054696,-0.020904917,0.027350448,0.0018980354,-0.0059265494,0.4258174,-0.10126525,-0.010960681,-0.0088858325,0.0040458143,0.008113414,0.1638345,0.6099558,0.31951645,0.13834539,-0.28978992,0.33961993,0.0018178056,0.00053952256,0.13876802,0.060084663,-0.09979711,-0.093115695,0.9079414,-0.06768417
159,0.02063333,0.5991678,0.013364027,0.06689372,0.25168133,0.86835086,0.89945996,0.16891067,0.118285105,0.033646334,0.81045604,0.14915085,0.5947389,-0.5335445,0.00022797176,0.00012764997,0.0015464425,0.0004515648,0.16887504,0.3824915,-0.0074119116,0.018733572,0.0008261949,-0.0039820075,0.42431295,-0.10254516,-0.019593915,-0.016888857,0.0025413632,0.0068335086,0.19319452,0.6185754,0.32957554,0.074487574,-0.26042992,0.34823954,0.008081782,-0.0007723233,0.08266776,-0.017792594,-0.11373406,-0.102244824,0.8993826,-0.29271486
160,0.020571683,0.59030867,0.014689684,0.06737829,0.24906437,0.8564059,0.89542395,0.16753037,0.12890446,0.037197765,0.81189793,0.16062696,0.5948083,-0.5335453,0.0010430457,-7.750884e-05,0.0016158223,0.00045073032,0.1684622,0.38375512,-0.0031745802,0.011693547,0.0004133582,-0.002718389,0.4223048,-0.104328826,-0.023672286,-0.021283302,0.00053322315,0.0050498396,0.22331116,0.6215073,0.3371562,0.0116211185,-0.23031327,0.35117143,0.008720669,-0.0017324631,0.023843536,-0.023566334,-0.08976849,-0.086166576,0.89974535,-0.44244564
161,0.02055673,0.57914186,0.017026886,0.06720934,0.24313396,0.8361314,0.8907607,0.16634834,0.1468417,0.042029925,0.813095,0.17772412,0.5949141,-0.533559,0.0012442393,-0.00019105771,0.0017216206,0.00043702126,0.16810511,0.38468397,-0.004364289,0.009634288,5.6266785e-05,-0.00178954,0.42024547,-0.10627662,-0.02248635,-0.021821484,-0.0015261173,0.0031020492,0.25399524,0.61902773,0.34282294,-0.04713525,-0.19962919,0.34869188,0.0046195504,-0.001329261,-0.01983354,0.00864127,-0.047321342,-0.058590088,0.8995584,-0.5585109
162,0.021003412,0.5660857,0.02143105,0.06612806,0.23402983,0.80972916,0.8856148,0.16873866,0.16883977,0.048257083,0.8102579,0.19988446,0.59500164,-0.53357035,0.0008370178,-9.308795e-05,0.0018091798,0.00042569637,0.16759491,0.38557363,-0.0063212193,0.010010026,-0.00045393407,-0.0008998811,0.41850856,-0.10810169,-0.017705401,-0.0195071,-0.0032630265,0.0012769774,0.28509036,0.61152166,0.34684023,-0.1015338,-0.16853407,0.3411858,-0.00096161634,0.0005020536,-0.03048003,0.02784312,-0.0084064035,-0.031409923,0.8972305,-0.6618237
163,0.021338046,0.5504532,0.027113983,0.064706825,0.22372086,0.77637756,0.8791177,0.17024976,0.19650848,0.056175467,0.8084122,0.22582598,0.59503037,-0.5335615,6.0488237e-05,0.00019393138,0.0018379092,0.00043451786,0.1670359,0.38639688,-0.0061567063,0.008715766,-0.0010129511,-7.662177e-05,0.41726986,-0.109633565,-0.011792706,-0.015777895,-0.00450173,-0.00025489926,0.31641176,0.5993778,0.34860313,-0.15163055,-0.13721266,0.32904196,-0.0056727515,0.0026374734,-0.0141579285,0.012082455,0.01486344,-0.011475689,0.884729,-0.7548019
164,0.02330447,0.5310207,0.033942483,0.06364611,0.21398948,0.7341535,0.8702768,0.18495376,0.23190403,0.06607704,0.7917418,0.25498977,0.5949835,-0.5335235,-0.0008115697,0.000537711,0.00179106,0.00047254562,0.1663943,0.38699085,-0.0076149916,0.005541259,-0.0016545504,0.0005173385,0.41653228,-0.11081829,-0.0063965954,-0.01185643,-0.005239308,-0.0014396235,0.34758663,0.5830277,0.34527943,-0.19668579,-0.106037796,0.31269187,-0.008569359,0.003922625,-0.029974628,-0.009955655,0.024479344,-0.0002300702,0.83827126,-0.8296289
165,0.02549715,0.5087138,0.041267633,0.06271457,0.20392299,0.69131,0.85932326,0.20153284,0.26742235,0.07796219,0.77296996,0.28736323,0.5948655,-0.53346,-0.0015617445,0.0007909526,0.0016730428,0.00053602457,0.16567282,0.38723755,-0.008217102,0.0013411844,-0.00237602,0.00076404214,0.41620997,-0.11166195,-0.0021743928,-0.008132815,-0.00556162,-0.0022832826,0.3779721,0.5629723,0.3337847,-0.23591384,-0.07565233,0.29263645,-0.009530673,0.0038766928,-0.02505858,-0.028147602,0.026230535,0.0075950613,0.7482511,-0.88399506
166,0.027685538,0.49305192,0.05032677,0.062022105,0.19784522,0.64473224,0.8464562,0.21835557,0.304941,0.09152169,0.7539588,0.30910286,0.59469366,-0.53338295,-0.0020830254,0.0008890377,0.0015012026,0.0006130934,0.16518034,0.38713008,-0.0040991553,-0.002461733,-0.0028685033,0.00065657496,0.41606492,-0.11209043,-0.0013302976,-0.0030749342,-0.005706668,-0.0027117655,0.40691918,0.53976566,0.31555897,-0.26882032,-0.046705246,0.2694298,-0.009117172,0.0029582332,0.020636713,-0.034676213,0.0030049703,0.03024677,0.6522047,-0.91884935
167,0.02976391,0.47527418,0.058107033,0.061997667,0.19458653,0.60051346,0.8308433,0.23591776,0.34137946,0.10715903,0.7343183,0.33013937,0.5944919,-0.5333041,-0.0023202272,0.00087001466,0.0012994409,0.0006919503,0.16519815,0.38680837,0.0023464442,-0.0041311393,-0.0028506964,0.0003348589,0.41592008,-0.11211009,-0.0017490805,0.0012096914,-0.005851507,-0.0027314276,0.43395242,0.5139638,0.2927748,-0.29562157,-0.019672006,0.24362797,-0.0075795837,0.0020323629,0.054208107,-0.022848396,-0.0075135753,0.03515892,0.5610561,-0.9400629
168,0.031440247,0.45459142,0.06482717,0.061962023,0.19090565,0.55961925,0.81349814,0.2509664,0.3755536,0.12453988,0.7175934,0.3545029,0.59428066,-0.5332322,-0.002360529,0.0007633364,0.001088202,0.0007638335,0.16569251,0.3864789,0.007066476,-0.003425605,-0.0023563355,5.3942204e-06,0.4157544,-0.11185605,-0.0018862757,0.0036291578,-0.0060171783,-0.002477385,0.45850244,0.48607722,0.26277977,-0.316965,0.0048780143,0.21574137,-0.0062035867,0.0011082548,0.053066425,-0.0032725031,-0.0057446547,0.027218893,0.4319868,-0.95248836
169,0.03265083,0.43440154,0.07079887,0.06140087,0.18565482,0.5220276,0.79604113,0.26196134,0.40717354,0.142558,0.7053879,0.37994364,0.5940761,-0.53317356,-0.002229257,0.00059563457,0.00088363886,0.0008224845,0.16645023,0.3863392,0.009095726,-0.000615509,-0.0015986115,-0.00013431907,0.41558462,-0.11147499,-0.0018864437,0.0045364527,-0.006186962,-0.0020963252,0.47909254,0.45656687,0.2117779,-0.33335674,0.025468111,0.18623102,-0.0045886016,0.0002313219,0.03795869,0.019536948,-0.0047173672,0.018145839,0.1469307,-0.9563298
170,0.03303943,0.41584957,0.07562203,0.060458023,0.1790291,0.48804608,0.78152585,0.2658882,0.4363319,0.15801615,0.70107234,0.40512136,0.59390676,-0.53312916,-0.0017077381,0.000441911,0.00071430206,0.00086688995,0.16724618,0.38649237,0.008717748,0.0028616844,-0.00080266595,1.886487e-05,0.41542104,-0.11109579,-0.00178297,0.0040518097,-0.006350547,-0.0017171279,0.49335858,0.42585886,0.13187811,-0.34512168,0.039734155,0.155523,-0.00035795567,-4.8149377e-05,0.01895953,0.033233162,-0.003681375,0.006494703,-0.26955318,-0.9510413
171,0.031941008,0.3990196,0.07820156,0.059312977,0.17145728,0.45427623,0.7705384,0.25730532,0.46752217,0.17014857,0.7107537,0.4295231,0.5938144,-0.533093,-0.00068575813,0.00038127284,0.00062191486,0.00090307,0.16787851,0.38683876,0.0061800685,0.0043423846,-0.00017033517,0.00036525726,0.41530314,-0.11084959,-0.0010734118,0.0020775169,-0.006468445,-0.0014709234,0.49999753,0.39436004,0.044710115,-0.35241982,0.0463731,0.12402418,0.005950455,0.00049839535,-0.0035824324,0.021961216,0.0026381551,-0.009613408,-0.5419847,-0.9357858
172,0.031322375,0.3821853,0.08036769,0.05809603,0.16276093,0.4236086,0.76149076,0.25184673,0.4960237,0.18041325,0.71683097,0.45505378,0.59382623,-0.53306246,0.0005405148,0.0003184537,0.0006337762,0.00093358755,0.1682628,0.3870861,0.0033148038,0.0019512279,0.00021395087,0.00061258674,0.41533595,-0.110827126,0.0010832716,-0.0006642628,-0.0064356327,-0.0014484599,0.4991858,0.36256668,-0.035884175,-0.3536792,0.045561373,0.09223083,0.010548335,0.0003249906,-0.013202481,-0.013055607,0.018883305,-0.022224003,-0.6941676,-0.893644
