timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
177,0.13116805,0.077892475,0.89701104,0.19704019,0.90125996,0.07136142,0.09659018,0.8301758,0.031627543,0.70636964,0.038656082,0.020847492,-0.38753098,0.15544793,-1.0919513e-08,6.131693e-08,-0.010121286,0.011912122,0.12933488,0.3753564,-5.2278125e-07,6.2540994e-07,-0.0008240044,-0.009973198,0.17443514,0.6148804,1.9563765e-06,7.7929076e-07,0.18770324,0.45608622,-0.52570295,-0.14847268,-7.061991e-08,8.229138e-08,-0.00050896406,-0.0010277182,-1.1175871e-07,1.6763806e-07,-8.940697e-07,1.1771917e-06,1.1064112e-05,-3.3639371e-06,-6.7055225e-08,-5.1781535e-07
178,0.13116795,0.077892385,0.89701104,0.1970403,0.9012602,0.07136144,0.09659012,0.83017606,0.03162753,0.7063696,0.038656034,0.020847486,-0.38753098,0.15544793,3.6513846e-08,1.14905575e-07,-0.010121286,0.011912122,0.1293348,0.3753564,-4.4871038e-07,5.364851e-07,-0.0008240789,-0.009973198,0.17443535,0.6148804,2.543891e-06,1.8995979e-07,0.18770345,0.45608622,-0.52570295,-0.14847268,-2.2417552e-08,1.0679455e-07,-0.00050896406,-0.0010277182,4.4703484e-07,6.891787e-07,-5.662441e-07,6.7427754e-07,1.0766089e-05,-3.9450824e-06,3.054738e-07,4.5076013e-07
179,0.13116786,0.07789228,0.89701104,0.19704044,0.90126026,0.071361475,0.09659001,0.8301762,0.03162749,0.7063695,0.038656004,0.020847458,-0.38753098,0.15544793,-2.029833e-08,7.6120884e-08,-0.010121286,0.011912122,0.12933476,0.3753564,-3.9911768e-07,4.5675304e-07,-0.0008241236,-0.009973198,0.1744356,0.6148804,2.89065e-06,-3.36975e-07,0.1877037,0.45608622,-0.52570295,-0.14847268,-4.5870422e-08,2.0116785e-07,-0.00050896406,-0.0010277182,-4.7683716e-07,-1.0058284e-07,-6.2584877e-07,5.438924e-07,9.827316e-06,-4.7944486e-06,-2.9057264e-07,1.2107193e-06
180,0.13116775,0.07789218,0.897011,0.19704045,0.9012604,0.07136151,0.09658994,0.83017623,0.031627472,0.7063696,0.038655974,0.020847443,-0.38753098,0.15544793,-1.0612084e-07,8.130504e-08,-0.010121286,0.011912122,0.12933476,0.3753564,-2.7996674e-07,4.2750136e-07,-0.0008241236,-0.009973198,0.17443587,0.6148804,2.9674345e-06,-7.485673e-07,0.18770397,0.45608622,-0.52570295,-0.14847268,1.6261133e-08,1.2889667e-07,-0.00050896406,-0.0010277182,-9.0897083e-07,2.4214387e-07,1.937151e-07,8.493662e-07,7.994473e-06,-4.9583614e-06,5.066395e-07,-2.1979213e-07
181,0.13116762,0.07789205,0.897011,0.19704047,0.9012605,0.0713615,0.09658987,0.8301764,0.03162745,0.70636964,0.038655955,0.020847445,-0.38753098,0.15544793,-1.0300227e-08,4.197979e-08,-0.010121286,0.011912122,0.12933473,0.3753564,-4.1412096e-07,3.8805382e-07,-0.0008241534,-0.009973198,0.17443614,0.6148804,2.8894228e-06,-1.0706726e-06,0.18770424,0.45608622,-0.52570295,-0.14847268,-3.5487865e-08,1.491991e-07,-0.00050896406,-0.0010277182,6.92904e-07,-1.899898e-07,-2.041459e-06,6.7427754e-07,6.6384673e-06,-5.092472e-06,-4.7683716e-07,5.2526593e-07
182,0.13116774,0.07789203,0.89701104,0.19704054,0.90126055,0.07136154,0.09658982,0.83017635,0.031627435,0.70636964,0.03865595,0.020847423,-0.38753098,0.15544793,-1.0011236e-07,-1.2846112e-08,-0.010121286,0.011912122,0.12933472,0.3753564,-3.8062623e-07,3.0892173e-07,-0.0008241683,-0.009973198,0.17443638,0.6148804,2.6498644e-06,-1.3152319e-06,0.18770447,0.45608622,-0.52570295,-0.14847268,-2.363567e-08,1.5101485e-07,-0.00050896406,-0.0010277182,-9.23872e-07,-4.4330955e-07,-7.003546e-07,1.7881393e-07,4.827976e-06,-5.122274e-06,2.9802322e-08,3.9115548e-07
183,0.13116772,0.077892,0.89701104,0.19704051,0.9012607,0.07136154,0.09658974,0.8301764,0.031627424,0.70636976,0.038655963,0.020847425,-0.38753098,0.15544793,-5.3477592e-08,4.1401893e-08,-0.010121286,0.011912122,0.12933472,0.3753564,-3.6742608e-07,2.6484636e-07,-0.0008241683,-0.009973198,0.1744366,0.6148804,2.3398104e-06,-1.4867301e-06,0.1877047,0.45608622,-0.52570295,-0.14847268,-8.040997e-09,8.830169e-08,-0.00050896406,-0.0010277182,2.1606684e-07,5.1036477e-07,-8.1956387e-07,3.3155084e-07,3.5241246e-06,-5.003065e-06,9.685755e-08,-2.4959445e-07
184,0.13116772,0.07789194,0.89701104,0.19704053,0.9012607,0.07136152,0.0965897,0.8301764,0.03162743,0.7063697,0.03865597,0.020847425,-0.38753098,0.15544793,3.2907494e-08,4.185476e-08,-0.010121286,0.011912122,0.12933469,0.3753564,-4.141504e-07,2.3737783e-07,-0.0008241981,-0.009973198,0.1744368,0.6148803,1.97763e-06,-1.5646904e-06,0.18770489,0.45608616,-0.52570295,-0.14847268,-4.1048477e-08,2.7855782e-08,-0.00050896406,-0.0010277182,7.301569e-07,1.0803342e-07,-1.385808e-06,3.874302e-07,2.2277236e-06,-4.4964254e-06,-3.501773e-07,-3.837049e-07
185,0.1311678,0.07789194,0.897011,0.19704063,0.9012607,0.07136159,0.09658967,0.8301762,0.031627413,0.7063697,0.038655985,0.02084741,-0.38753098,0.15544793,5.4482946e-08,7.944732e-08,-0.010121286,0.011912122,0.12933469,0.3753564,-2.524982e-07,2.4695126e-07,-0.0008241981,-0.009973198,0.17443694,0.6148802,1.5607087e-06,-1.6186899e-06,0.18770504,0.45608604,-0.52570295,-0.14847268,-5.0902923e-08,1.0769109e-07,-0.00050896406,-0.0010277182,2.9802322e-07,4.8056245e-07,5.811453e-07,6.891787e-07,7.748604e-07,-4.451722e-06,-2.0116568e-07,8.6799264e-07
186,0.13116778,0.07789192,0.89701104,0.19704062,0.9012607,0.07136154,0.09658965,0.8301762,0.031627424,0.7063697,0.038655978,0.020847399,-0.38753098,0.15544793,6.470407e-08,5.697778e-08,-0.010121286,0.011912122,0.12933469,0.3753564,-1.1039753e-07,1.5801885e-07,-0.0008241981,-0.009973198,0.17443706,0.6148801,1.0967709e-06,-1.5638221e-06,0.18770516,0.45608592,-0.52570295,-0.14847268,-3.7432134e-08,1.5415652e-07,-0.00050896406,-0.0010277182,2.3841858e-07,-2.6077032e-08,7.8976154e-07,-2.719462e-07,-7.376075e-07,-3.4980476e-06,7.450581e-09,7.338822e-07
187,0.13116778,0.0778919,0.89701104,0.19704056,0.9012607,0.07136152,0.09658968,0.8301762,0.03162743,0.7063697,0.03865597,0.020847399,-0.38753098,0.15544793,-1.107659e-08,5.8529612e-09,-0.010121286,0.011912122,0.12933469,0.3753564,-9.769929e-08,1.5502197e-07,-0.0008241981,-0.009973198,0.17443714,0.6148801,6.1694226e-07,-1.4049521e-06,0.18770523,0.45608592,-0.52570295,-0.14847268,-3.2544445e-08,6.681611e-08,-0.00050896406,-0.0010277182,-5.9604645e-07,-3.6880374e-07,-1.4901161e-07,3.6507845e-07,-2.0563602e-06,-2.3208559e-06,-4.4703484e-08,-4.8801303e-07
188,0.13116786,0.07789194,0.897011,0.19704056,0.9012607,0.07136151,0.09658962,0.8301762,0.03162745,0.7063698,0.038656015,0.020847399,-0.38753098,0.15544793,6.7688475e-08,2.4133758e-08,-0.010121286,0.011912122,0.12933469,0.3753564,1.7622614e-08,1.4234354e-07,-0.0008241981,-0.009973198,0.17443715,0.6148801,1.8778023e-07,-1.2589774e-06,0.18770525,0.45608592,-0.52570295,-0.14847268,-1.18285655e-07,1.2797065e-07,-0.00050896406,-0.0010277182,7.599592e-07,1.9744039e-07,9.0897083e-07,2.6077032e-07,-2.7492642e-06,-2.052635e-06,-9.3877316e-07,7.785857e-07
189,0.1311679,0.07789194,0.89701104,0.19704048,0.9012607,0.07136152,0.09658963,0.83017606,0.031627443,0.7063698,0.038656034,0.02084741,-0.38753098,0.15544793,1.155864e-07,3.337401e-08,-0.010121286,0.011912122,0.12933469,0.3753564,6.686114e-08,2.296922e-07,-0.0008241981,-0.009973198,0.17443715,0.6148801,-1.847552e-07,-1.1137338e-06,0.18770525,0.45608592,-0.52570295,-0.14847268,-7.753837e-08,1.0827144e-07,-0.00050896406,-0.0010277182,6.482005e-07,1.527369e-07,5.364418e-07,1.2293458e-06,-3.2559037e-06,-1.6950071e-06,1.1175871e-07,1.2293458e-07
190,0.13116796,0.077892005,0.89701104,0.19704053,0.90126055,0.07136149,0.09658969,0.830176,0.031627435,0.7063698,0.03865603,0.020847412,-0.38753098,0.15544793,1.7609676e-07,5.6695473e-08,-0.010121286,0.011912122,0.12933469,0.3753564,2.18529e-07,2.4379472e-07,-0.0008241981,-0.009973198,0.17443712,0.6148801,-5.215262e-07,-9.630778e-07,0.18770522,0.45608592,-0.52570295,-0.14847268,-8.2740684e-08,9.9457495e-08,-0.00050896406,-0.0010277182,8.940697e-07,3.1664968e-07,1.6838312e-06,7.1525574e-07,-3.8295984e-06,-1.2777746e-06,-2.4586916e-07,1.8253922e-07
191,0.13116807,0.07789204,0.89701104,0.19704053,0.90126055,0.071361475,0.096589744,0.83017594,0.031627465,0.7063697,0.03865604,0.020847408,-0.38753098,0.15544793,1.4846387e-07,8.163716e-08,-0.010121286,0.011912122,0.12933469,0.3753564,2.6820484e-07,3.0950594e-07,-0.0008241981,-0.009973198,0.17443705,0.6148801,-7.435571e-07,-7.8750094e-07,0.18770514,0.45608592,-0.52570295,-0.14847268,-5.982032e-08,8.688657e-08,-0.00050896406,-0.0010277182,1.6391277e-07,3.9115548e-07,1.0430813e-06,1.2665987e-06,-3.5241246e-06,-6.519258e-07,2.2351742e-08,1.2293458e-07
192,0.13116805,0.07789211,0.89701104,0.19704045,0.9012605,0.071361475,0.09658974,0.8301758,0.031627484,0.7063698,0.038656056,0.020847416,-0.38753098,0.15544793,1.5828657e-07,6.458064e-08,-0.010121286,0.011912122,0.12933469,0.3753564,3.4718497e-07,3.2116387e-07,-0.0008241981,-0.009973198,0.17443697,0.6148801,-8.549461e-07,-6.27506e-07,0.18770507,0.45608592,-0.52570295,-0.14847268,-1.8788212e-08,5.6596768e-08,-0.00050896406,-0.0010277182,4.6938658e-07,3.3527613e-08,1.4603138e-06,8.903444e-07,-2.9727817e-06,-3.6880374e-07,2.6077032e-07,-8.568168e-08
193,0.1311681,0.07789215,0.89701104,0.19704048,0.9012605,0.071361475,0.09658978,0.8301758,0.031627484,0.7063697,0.038656045,0.020847429,-0.38753098,0.15544793,2.1857367e-08,2.1985919e-08,-0.010121286,0.011912122,0.1293347,0.3753564,3.9598928e-07,3.3437763e-07,-0.0008241832,-0.009973198,0.1744369,0.6148801,-8.967645e-07,-4.7025702e-07,0.187705,0.45608592,-0.52570295,-0.14847268,-7.593098e-08,9.646428e-08,-0.00050896406,-0.0010277182,-9.685755e-07,-2.644956e-07,1.3560057e-06,9.3504786e-07,-2.5555491e-06,3.7252903e-09,-6.183982e-07,5.401671e-07
194,0.13116805,0.07789211,0.89701104,0.19704038,0.9012605,0.071361475,0.09658979,0.8301758,0.031627484,0.7063698,0.038656045,0.020847423,-0.38753098,0.15544793,1.0207471e-07,1.5371853e-08,-0.010121286,0.011912122,0.1293347,0.3753564,3.7149778e-07,3.4987593e-07,-0.0008241832,-0.009973198,0.17443682,0.6148801,-8.8938526e-07,-3.2698833e-07,0.18770492,0.45608592,-0.52570295,-0.14847268,-4.5027296e-08,3.6957957e-08,-0.00050896406,-0.0010277182,8.5681677e-07,-1.1175871e-08,7.4505806e-07,9.909272e-07,-2.168119e-06,2.5704503e-07,1.1920929e-07,-3.5390258e-07
195,0.13116808,0.07789215,0.89701104,0.1970404,0.9012605,0.071361475,0.09658981,0.8301758,0.03162749,0.70636976,0.038656056,0.020847423,-0.38753098,0.15544793,8.400661e-08,8.921185e-09,-0.010121286,0.011912122,0.12933473,0.3753564,3.963425e-07,3.8273382e-07,-0.0008241534,-0.009973198,0.17443675,0.6148801,-8.115801e-07,-2.4039832e-07,0.18770485,0.45608592,-0.52570295,-0.14847268,-5.314198e-08,7.279448e-08,-0.00050896406,-0.0010277182,7.4505806e-08,-2.6077032e-08,1.1771917e-06,1.2032688e-06,-1.4454126e-06,4.8428774e-08,-1.937151e-07,4.5076013e-07
196,0.13116804,0.07789217,0.89701104,0.19704038,0.9012605,0.07136145,0.09658982,0.8301758,0.0316275,0.7063698,0.038656056,0.020847429,-0.38753098,0.15544793,7.492587e-08,1.004365e-08,-0.010121286,0.011912122,0.12933473,0.3753564,3.0619762e-07,3.5000772e-07,-0.0008241534,-0.009973198,0.17443667,0.6148801,-7.2863946e-07,-1.6055468e-07,0.18770477,0.45608592,-0.52570295,-0.14847268,-7.263905e-08,1.682172e-07,-0.00050896406,-0.0010277182,1.1920929e-07,3.3527613e-08,8.940697e-08,6.2957406e-07,-1.1995435e-06,1.9744039e-07,-3.2782555e-07,1.1362135e-06
197,0.1311681,0.077892184,0.89701104,0.19704038,0.9012605,0.07136142,0.09658982,0.8301758,0.031627484,0.7063698,0.038656063,0.020847434,-0.38753098,0.15544793,3.458772e-08,1.2375615e-08,-0.010121286,0.011912122,0.12933473,0.3753564,3.0713431e-07,3.8767558e-07,-0.0008241534,-0.009973198,0.1744366,0.6148801,-6.038491e-07,-1.1408301e-07,0.1877047,0.45608592,-0.52570295,-0.14847268,-9.471242e-08,1.5484765e-07,-0.00050896406,-0.0010277182,-2.1606684e-07,4.8428774e-08,7.748604e-07,1.2516975e-06,-5.736947e-07,6.3329935e-08,-4.0233135e-07,2.8684735e-07
198,0.13116805,0.07789217,0.89701104,0.19704038,0.9012605,0.07136145,0.096589856,0.8301758,0.03162749,0.70636976,0.038656056,0.020847438,-0.38753098,0.15544793,6.2448635e-08,4.2436792e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.7638205e-07,3.4440083e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,-4.886496e-07,-8.220949e-08,0.18770462,0.45608592,-0.52570295,-0.14847268,-7.922996e-08,8.521583e-08,-0.00050896406,-0.0010277182,3.6507845e-07,3.3155084e-07,1.4603138e-06,5.364418e-07,-3.5762787e-07,3.3527613e-08,-8.195639e-08,-3.091991e-07
199,0.13116805,0.077892184,0.89701104,0.19704038,0.9012605,0.07136144,0.096589856,0.8301758,0.031627502,0.70636976,0.038656045,0.020847438,-0.38753098,0.15544793,7.365857e-08,9.1804765e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.5695454e-07,3.3764934e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,-3.8958396e-07,-5.2343893e-08,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.5697186e-08,8.067567e-08,-0.00050896406,-0.0010277182,2.682209e-07,5.9977174e-07,-2.5331974e-07,7.9348683e-07,-2.30968e-07,9.313226e-08,3.7252903e-08,1.6763806e-07
200,0.13116804,0.07789222,0.897011,0.19704038,0.90126026,0.07136148,0.0965899,0.8301758,0.03162751,0.7063697,0.038656045,0.020847445,-0.38753098,0.15544793,9.547706e-08,3.7933667e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.6424146e-07,4.205025e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,-2.4301414e-07,-1.1190107e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,3.422303e-08,1.4134555e-07,-0.00050896406,-0.0010277182,4.0233135e-07,-3.091991e-07,7.1525574e-07,1.6726553e-06,4.917383e-07,-7.264316e-07,7.599592e-07,8.08388e-07
201,0.13116804,0.07789219,0.89701104,0.19704038,0.9012604,0.071361475,0.09658988,0.830176,0.031627502,0.7063697,0.038656034,0.020847436,-0.38753098,0.15544793,5.5216532e-08,4.223382e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.2947354e-07,4.2862573e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,-1.0179434e-07,-1.4762826e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-1.9036207e-08,1.6598635e-07,-0.00050896406,-0.0010277182,-1.6391277e-07,1.3783574e-07,3.1292439e-07,1.1324883e-06,8.046627e-07,-6.3702464e-07,-4.4703484e-07,5.9977174e-07
202,0.131168,0.07789215,0.89701104,0.19704036,0.9012605,0.07136145,0.09658987,0.830176,0.03162749,0.7063697,0.038656034,0.020847438,-0.38753098,0.15544793,-2.3407653e-08,7.079092e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.4081272e-07,3.9373987e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,1.6041444e-08,-1.625027e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-6.8666395e-08,8.313905e-08,-0.00050896406,-0.0010277182,-6.482005e-07,3.9115548e-07,-3.1292439e-07,7.227063e-07,9.23872e-07,-5.1781535e-07,-5.438924e-07,-4.1350722e-07
203,0.13116804,0.07789215,0.89701104,0.1970404,0.9012605,0.071361475,0.09658981,0.830176,0.0316275,0.70636976,0.038656034,0.020847434,-0.38753098,0.15544793,4.3539018e-08,1.3691222e-07,-0.010121286,0.011912122,0.12933475,0.3753564,8.772816e-08,4.078087e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,6.716538e-08,-1.7514868e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-2.4677712e-08,9.5509385e-08,-0.00050896406,-0.0010277182,6.109476e-07,8.381903e-07,-1.7881393e-07,1.1250377e-06,5.5134296e-07,-5.327165e-07,2.682209e-07,3.3155084e-07
204,0.131168,0.07789215,0.897011,0.19704042,0.9012605,0.0713615,0.09658983,0.830176,0.0316275,0.7063697,0.038656034,0.020847434,-0.38753098,0.15544793,6.9162105e-08,8.8155524e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.5993793e-08,3.8446018e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,1.3382054e-07,-2.0847502e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-4.533037e-08,1.0925748e-07,-0.00050896406,-0.0010277182,3.6507845e-07,-1.4528632e-07,-2.9802322e-07,7.8603625e-07,8.34465e-07,-7.711351e-07,-2.682209e-07,3.7625432e-07
205,0.131168,0.07789215,0.897011,0.19704042,0.9012605,0.07136148,0.096589856,0.830176,0.031627487,0.7063697,0.038656034,0.020847438,-0.38753098,0.15544793,6.23024e-08,3.072639e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.189651e-08,4.3586658e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,1.6816567e-07,-2.4837092e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,6.2353536e-09,1.2403889e-07,-0.00050896406,-0.0010277182,1.0430813e-07,-3.5390258e-07,1.4901161e-07,1.475215e-06,6.7800283e-07,-9.201467e-07,4.0233135e-07,4.209578e-07
206,0.13116796,0.077892125,0.89701104,0.19704042,0.9012605,0.071361475,0.09658988,0.830176,0.0316275,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,2.661023e-08,1.8946977e-08,-0.010121286,0.011912122,0.12933475,0.3753564,7.165551e-08,4.2673773e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,2.2074664e-07,-2.8723352e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-7.0574345e-08,6.5089495e-08,-0.00050896406,-0.0010277182,-2.0116568e-07,-4.0978193e-08,4.0233135e-07,9.983778e-07,9.4622374e-07,-1.0095537e-06,-7.5250864e-07,-2.7939677e-07
207,0.1311679,0.077892125,0.89701104,0.19704036,0.9012605,0.071361475,0.09658984,0.83017606,0.0316275,0.70636976,0.038656034,0.020847434,-0.38753098,0.15544793,7.062162e-08,6.226648e-08,-0.010121286,0.011912122,0.12933475,0.3753564,9.099454e-08,3.1595545e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,2.7135823e-07,-3.0296943e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.3675816e-08,5.3660003e-08,-0.00050896406,-0.0010277182,5.066395e-07,4.8056245e-07,3.7252903e-07,-4.0978193e-08,1.0579824e-06,-8.754432e-07,-7.450581e-09,4.8428774e-08
208,0.13116795,0.07789211,0.89701104,0.19704041,0.9012605,0.071361475,0.09658985,0.830176,0.03162749,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,2.4654002e-08,3.813169e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.08479036e-07,3.2004056e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,2.8920033e-07,-3.5053424e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-2.3865582e-08,7.190997e-08,-0.00050896406,-0.0010277182,-2.8312206e-07,-8.568168e-08,4.0233135e-07,8.3073974e-07,8.5681677e-07,-1.2330711e-06,1.6391277e-07,3.1664968e-07
209,0.13116795,0.07789214,0.897011,0.19704041,0.9012604,0.07136148,0.09658985,0.83017606,0.031627487,0.7063697,0.03865602,0.020847443,-0.38753098,0.15544793,5.127306e-08,-9.771719e-09,-0.010121286,0.011912122,0.12933475,0.3753564,1.1265172e-07,3.5737713e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,2.8470052e-07,-3.936583e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.440703e-08,4.5364313e-08,-0.00050896406,-0.0010277182,3.2782555e-07,-3.837049e-07,3.1292439e-07,1.1734664e-06,6.7800283e-07,-1.3075769e-06,-3.6507845e-07,-8.568168e-08
210,0.13116795,0.07789212,0.89701104,0.19704042,0.9012604,0.07136145,0.096589856,0.830176,0.031627484,0.7063697,0.03865603,0.020847443,-0.38753098,0.15544793,-7.738807e-09,1.0925132e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.2770215e-07,3.6861573e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,2.98462e-07,-4.274915e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-4.6020677e-08,7.3138786e-08,-0.00050896406,-0.0010277182,-4.61936e-07,1.8253922e-07,4.3213367e-07,1.0058284e-06,8.493662e-07,-1.322478e-06,-5.2154064e-08,3.9115548e-07
211,0.13116795,0.07789211,0.89701104,0.1970404,0.9012605,0.071361475,0.09658984,0.83017606,0.031627484,0.70636976,0.03865602,0.020847423,-0.38753098,0.15544793,1.3567403e-08,-1.864434e-09,-0.010121286,0.011912122,0.12933475,0.3753564,1.2408883e-07,3.4165438e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.3113488e-07,-4.0965304e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,4.9725664e-09,9.9930105e-08,-0.00050896406,-0.0010277182,1.937151e-07,-1.0058284e-07,2.8312206e-07,6.519258e-07,1.0728836e-06,-8.903444e-07,3.9488077e-07,4.5076013e-07
212,0.1311679,0.07789215,0.89701104,0.1970404,0.9012605,0.071361475,0.09658984,0.83017606,0.031627484,0.70636976,0.038656034,0.020847429,-0.38753098,0.15544793,4.0722934e-08,3.4445518e-09,-0.010121286,0.011912122,0.12933475,0.3753564,7.9655585e-08,2.9647396e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.377582e-07,-4.245865e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-8.6422595e-08,7.5320116e-08,-0.00050896406,-0.0010277182,3.054738e-07,4.8428774e-08,-1.3411045e-07,4.0233135e-07,8.940697e-07,-1.1734664e-06,-9.0152025e-07,3.7252903e-09
213,0.13116795,0.07789211,0.89701104,0.1970404,0.9012605,0.071361475,0.09658981,0.83017606,0.031627484,0.70636976,0.03865602,0.020847423,-0.38753098,0.15544793,8.269626e-08,8.491233e-08,-0.010121286,0.011912122,0.12933475,0.3753564,7.762306e-08,3.2182066e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.3378493e-07,-4.2982612e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.8856486e-08,5.3882378e-08,-0.00050896406,-0.0010277182,5.2154064e-07,8.2328916e-07,1.7881393e-07,9.946525e-07,8.046627e-07,-1.1138618e-06,5.9604645e-08,-2.6077032e-08
214,0.13116795,0.07789211,0.897011,0.19704042,0.9012605,0.07136148,0.09658988,0.83017606,0.031627487,0.7063697,0.038656034,0.020847434,-0.38753098,0.15544793,7.468819e-08,4.6175387e-08,-0.010121286,0.011912122,0.12933475,0.3753564,7.907894e-08,3.065581e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.2707973e-07,-4.2183478e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-6.144404e-09,9.293837e-08,-0.00050896406,-0.0010277182,1.2665987e-07,-1.7508864e-07,2.0861626e-07,6.519258e-07,7.674098e-07,-9.946525e-07,3.799796e-07,5.2526593e-07
215,0.13116795,0.07789215,0.897011,0.19704041,0.9012605,0.07136148,0.09658987,0.830176,0.031627487,0.7063697,0.03865603,0.020847423,-0.38753098,0.15544793,5.4526026e-08,1.8612791e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.5467348e-08,2.8319022e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.3099144e-07,-4.3223264e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-6.4958e-08,4.3254218e-08,-0.00050896406,-0.0010277182,-1.4901161e-08,-1.6018748e-07,-2.3841858e-07,5.327165e-07,8.5681677e-07,-1.1585653e-06,-6.03497e-07,-2.644956e-07
216,0.13116795,0.077892125,0.89701104,0.19704041,0.9012605,0.071361475,0.09658985,0.83017606,0.031627484,0.7063697,0.038656034,0.020847438,-0.38753098,0.15544793,2.7483471e-08,3.9664098e-08,-0.010121286,0.011912122,0.12933475,0.3753564,8.620516e-08,2.8242815e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.3988567e-07,-4.4748165e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.2443788e-08,8.645737e-08,-0.00050896406,-0.0010277182,-1.3411045e-07,2.5704503e-07,5.9604645e-07,7.003546e-07,9.164214e-07,-1.2330711e-06,-3.7252903e-08,5.401671e-07
217,0.13116793,0.07789211,0.89701104,0.19704045,0.9012605,0.071361475,0.09658985,0.83017606,0.031627484,0.7063697,0.038656034,0.020847434,-0.38753098,0.15544793,2.8063186e-08,4.2041528e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.846028e-08,2.792489e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.3016514e-07,-4.6338872e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-4.5293298e-08,9.3527774e-08,-0.00050896406,-0.0010277182,7.4505806e-08,1.2293458e-07,-4.61936e-07,6.7427754e-07,7.5250864e-07,-1.2777746e-06,-5.9604645e-08,2.8684735e-07
218,0.13116798,0.07789211,0.89701104,0.19704045,0.9012605,0.071361475,0.09658985,0.830176,0.03162749,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,1.21066925e-08,3.488391e-08,-0.010121286,0.011912122,0.12933475,0.3753564,6.152892e-08,3.2231296e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.2063951e-07,-4.723387e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-4.6635968e-08,7.498871e-08,-0.00050896406,-0.0010277182,-8.940697e-08,3.3527613e-08,4.7683716e-07,1.128763e-06,7.301569e-07,-1.2479722e-06,-1.2665987e-07,4.8428774e-08
